WKT,f_code,acc,exs,soc
"LINESTRING (141.052001944946 38.3365325818101,141.05139159246 38.3377990656636,141.05139159246 38.3365325818101,141.052001944946 38.3365325818101)",BA010,"1","1",JPN
"LINESTRING (141.054306034547 38.33566664687,141.054992668866 38.3365325818101,141.05470275225 38.3380660928383,141.052703871499 38.3365325818101,141.052795412959 38.33566664687,141.054306034547 38.33566664687)",BA010,"1","1",JPN
"LINESTRING (141.113998403321 38.3411331148947,141.116790768389 38.3430671585334,141.114700329874 38.3435325608629,141.112991333132 38.3431320119494,141.113998403321 38.3411331148947)",BA010,"1","1",JPN
"LINESTRING (141.110198984367 38.3313331735661,141.109405516353 38.3349342336689,141.111404413408 38.3345337010584,141.111892688875 38.3365325818101,141.114105237015 38.3365325818101,141.114791871335 38.3365325818101,141.11540222382 38.3365325818101,141.116302492922 38.3365325818101,141.119201659078 38.3414001420694,141.121002197281 38.345134723911,141.11459349618 38.3392677395788,141.112594615428 38.33913421784,141.110794077225 38.3411331148947,141.109893808124 38.3398666310412,141.107193000819 38.339199071256,141.105697622556 38.3419341964187,141.104003918048 38.3428649847748,141.106903067901 38.3365325818101,141.110198984367 38.3313331735661)",BA010,"1","1",JPN
"LINESTRING (141.124404898532 38.3257331838026,141.12640381189 38.3269348142401,141.127700798695 38.3260650643933,141.128097532701 38.3290672330337,141.125793459404 38.3313331735661,141.130096429756 38.3320655704643,141.130493163763 38.3328666682913,141.128799442951 38.3327979999685,141.128494266708 38.3349342336689,141.127304080991 38.3365325818101,141.128005974938 38.3365325818101,141.128997801803 38.3365325818101,141.129898070904 38.3365325818101,141.131698609107 38.3360672120866,141.131698609107 38.3365325818101,141.130996698857 38.3399314844572,141.1313018751 38.3422660770094,141.128097532701 38.3394012450147,141.128799442951 38.3437347346216,141.130493163763 38.3456001262405,141.129699712052 38.3475341698792,141.128204350092 38.3475990395982,141.128295891553 38.344333642387,141.124099722289 38.3420677181576,141.122695934396 38.3420677181576,141.123397828342 38.3394660984307,141.121994007843 38.3397331256053,141.123291027254 38.3365325818101,141.123596203497 38.3345985381714,141.122100825234 38.3345337010584,141.121795648991 38.3347320436072,141.121002197281 38.3365325818101,141.119995110788 38.3396682721893,141.116592409537 38.3365325818101,141.11790465597 38.3307991029138,141.121795648991 38.3302001951484,141.124404898532 38.3257331838026)",BA010,"1","1",JPN
"LINESTRING (141.121795648991 38.3479995722087,141.121795648991 38.3486671482969,141.119201659078 38.3522682247027,141.120193485943 38.3487320017129,141.121795648991 38.3479995722087)",BA010,"1","1",JPN
"LINESTRING (141.114501954719 38.34606552857,141.116500868077 38.3463325557447,141.116302492922 38.3480682405316,141.116195675531 38.3494682298209,141.116104117767 38.3510017408491,141.114791871335 38.3527984641452,141.112792957977 38.3489341754716,141.114501954719 38.34606552857)",BA010,"1","1",JPN
"LINESTRING (141.123596203497 38.3488655071488,141.125900260492 38.3521347029638,141.123596203497 38.3542671217574,141.122192382998 38.3537330674081,141.121795648991 38.3542671217574,141.121795648991 38.352867132468,141.123596203497 38.3488655071488)",BA010,"1","1",JPN
"LINESTRING (141.160400386659 38.3530654913199,141.165496825025 38.3542671217574,141.163299569118 38.3553314155493,141.162490841478 38.3541984697376,141.162292466323 38.3539352411667,141.160400386659 38.3530654913199)",BA010,"1","1",JPN
"LINESTRING (141.076004034442 38.363201144449,141.078704841746 38.3633995033008,141.077804572645 38.3645324654155,141.076293951058 38.3653335469395,141.076004034442 38.363201144449)",BA010,"1","1",JPN
"LINESTRING (141.086502071113 38.3643341065637,141.087799074222 38.3658676175919,141.085693359776 38.3653984003555,141.082595818465 38.3653984003555,141.080001828552 38.3667984059479,141.083801263809 38.3643989599797,141.086502071113 38.3643341065637)",BA010,"1","1",JPN
"LINESTRING (141.071197512692 38.3659324547049,141.073196409747 38.3664016719412,141.071899406639 38.3685989441508,141.070693961294 38.3678016775336,141.069992067348 38.3682670472571,141.071197512692 38.3659324547049)",BA010,"1","1",JPN
"LINESTRING (141.424392705133 38.3768005373382,141.426803595822 38.380531304273,141.422500609167 38.3803329454211,141.420104978105 38.3807334943346,141.418502815057 38.3770675645129,141.421493538977 38.3772659396677,141.424392705133 38.3768005373382)",BA010,"1","1",JPN
"LINESTRING (141.601394648871 38.385601054594,141.604797366425 38.3874015764938,141.605896010682 38.3919334412556,141.601791382878 38.3892669681127,141.601898200269 38.3871994027352,141.601394648871 38.385601054594)",BA010,"1","1",JPN
"LINESTRING (141.593795778356 38.3961982788427,141.599594110669 38.398532871395,141.59750365585 38.4003334095979,141.596298210506 38.4022674532366,141.594604489694 38.4014015182965,141.5926971341 38.4000663824232,141.591003413288 38.4009323173632,141.590499878193 38.3979339636296,141.590499878193 38.3976669201519,141.593795778356 38.3961982788427)",BA010,"1","1",JPN
"LINESTRING (141.035797117423 37.3682670702251,141.035598758571 37.3731994512944,141.037292479383 37.3822669957248,141.034606931706 37.3857994038078,141.035095223477 37.4193992608737,141.037704456714 37.41986847811,141.040405264018 37.4217987068419,141.039993286687 37.4220008969036,141.037506114165 37.4201316740749,141.036804203916 37.419998168639,141.036102293666 37.42426680483,141.034896848322 37.4270667997117,141.036605828761 37.4270667997117,141.039199818674 37.4247322071595,141.039398193829 37.4248657125953,141.036895761679 37.4271316531277,141.036697386525 37.4305992077947,141.035400399719 37.4305992077947,141.037506114165 37.4472007856273,141.037002562768 37.4571342486947,141.036895761679 37.4665985108288,141.041900625978 37.4810676698679,141.043304446478 37.4812011753037,141.039093017586 37.4912643452032,141.03880310097 37.5032005365352,141.035003665713 37.5139312825228,141.029098499706 37.5481986993739,141.026504526096 37.574733740274,141.025604256995 37.5865325949603,141.026794442712 37.6050682001286,141.022994991151 37.6239318872839,141.024291977956 37.646133422274,141.018493645644 37.6625327937419,141.027603137746 37.664264679925,141.027893070665 37.6670684897136,141.027694711813 37.6670684897136,141.027496336658 37.6655998157983,141.022491456056 37.6646652125355,141.020004267231 37.6698684682923,141.019500732136 37.671131137239,141.016204831974 37.6714668164335,141.013397223581 37.684799198451,141.017501818779 37.6863327094793,141.012405396716 37.6871986281163,141.011993403082 37.7084007227305,141.011596685378 37.7220001156197,141.012405396716 37.726131447771,141.009994506027 37.7448005746782,141.007003782107 37.7502670263998,141.004104599648 37.7532005267174,141.000503539545 37.7625312671127,140.996795645749 37.7639312727051,140.990509037969 37.7694015556365,140.986999503024 37.7957992435879,140.98660278532 37.8240661543681,140.98100281186 37.8253326382216,140.977798453158 37.829200741802,140.975906373494 37.8262672414845,140.973007207338 37.8286666874527,140.973907476439 37.8303337039167,140.972106938236 37.8309326116821,140.968994137298 37.8279991113645,140.962799070979 37.8323326172745,140.961792000789 37.8307342528302,140.959701545971 37.8316001877703,140.957595831525 37.8365326014456,140.955291741925 37.838733672259,140.959808347059 37.8401336615483,140.959304811964 37.8415985205567,140.954299931362 37.8408660910525,140.953598021113 37.8431320315849,140.955200200464 37.8434677107794,140.949508669239 37.8554000872046,140.956802363512 37.8569984353458,140.95590209441 37.8596687396985,140.949905403246 37.8582649191993,140.946792602308 37.8536682173245,140.944396971246 37.8577995331728,140.939498908036 37.8660659797762,140.938598638934 37.8736648502914,140.938201904927 37.8737983720303,140.936401366725 37.8726654099156,140.931396486123 37.8936653144682,140.931198127271 37.8963317876111,140.930099483014 37.9008674672797,140.926498406609 37.904933929712,140.923095705358 37.9198646598707,140.915206901924 37.9813995471261,140.914505007977 37.9936676027458,140.91549681854 38.0032005332027,140.92179870225 38.033866889951,140.921997061102 38.0471343859465,140.92810058596 38.0865325916278,140.941696163942 38.1319351182869,140.958496100627 38.1671333397971,140.959701545971 38.1698684649598,140.962402353275 38.1741981559629,140.965393060892 38.1848678471384,140.986297609077 38.2176666226803,140.995208742328 38.229999531716,140.996795645749 38.2319984450737,141.014297492683 38.2524681101838,141.015304562872 38.253200539688,141.024093635407 38.265331274965,141.046798705492 38.2650680463941,141.028991698618 38.266132356489,141.027694711813 38.266132356489,141.025192247058 38.2671318131678,141.022994991151 38.2667350791612,141.023193366306 38.2681312698467,140.998794559106 38.2701339655052,140.999099735349 38.2732658409777,141.003906257099 38.272933960387,141.005905154154 38.2739334170659,141.021606446582 38.2714653027748,141.021804805434 38.2732658409777,141.025604256995 38.272933960387,141.028503406848 38.2826004125828,141.030899037909 38.2823333691051,141.030700679057 38.2813987658422,141.031494147071 38.2821998473662,141.031494147071 38.2810669015546,141.029907227347 38.2756652706429,141.041000356877 38.272068025447,141.044799808438 38.2747344985899,141.043502805329 38.2770652762353,141.05139159246 38.278999319874,141.052505496344 38.278133401237,141.054199217156 38.2809333798157,141.05989074838 38.2816009559039,141.062896731927 38.2831344669321,141.063903802117 38.2824668745409,141.066101074326 38.2895317070098,141.07499694795 38.2952652022091,141.078994758362 38.2952652022091,141.08540344316 38.2933311585704,141.08689880512 38.2959327782973,141.089904772364 38.3013992300189,141.089004519566 38.3023338332818,141.085205084308 38.30473327925,141.081497190512 38.3061981219554,141.079895027463 38.3149337694921,141.076599127301 38.3198661831675,141.065399164077 38.3218002268062,141.062805174163 38.3166656556752,141.060501100866 38.3166656556752,141.058898921515 38.3131332312893,141.055694579116 38.3146667423175,141.052505496344 38.3138656607935,141.048904419938 38.3139343128133,141.050201406743 38.3094673177705,141.048904419938 38.3092651277088,141.045700077539 38.3130683941763,141.040405264018 38.3084678773947,141.036102293666 38.3072013935411,141.044891366201 38.3166008022592,141.044891366201 38.3192672754021,141.042892452844 38.3189353948114,141.038696299882 38.3172683620444,141.039993286687 38.3195991559928,141.03799437333 38.3197326614286,141.034805290558 38.3189353948114,141.035293566025 38.3198661831675,141.027297961504 38.3201980637581,141.025100705597 38.3201332103421,141.034500130618 38.3236007650091,141.03799437333 38.3240013139226,141.037002562768 38.3222656291357,141.039901745227 38.3250656240174,141.042495718837 38.3237342867479,141.052398695256 38.3334007389437,141.048995961399 38.3365325818101,141.049194336554 38.3394660984307,141.04760741683 38.33913421784,141.046905522883 38.3394012450147,141.045394901296 38.3366661035489,141.044601433283 38.3369331307236,141.044799808438 38.3365325818101,141.04280089508 38.3355979948502,141.04280089508 38.3365325818101,141.042602536228 38.3375320384889,141.04170228343 38.3365325818101,141.039596568984 38.3355331414342,141.039901745227 38.3365325818101,141.040191645539 38.3386650006036,141.037796030781 38.3384666417518,141.037200937922 38.3399314844572,141.036697386525 38.3398666310412,141.03880310097 38.3440017617963,141.039703370072 38.3450660718912,141.042892452844 38.3474006644434,141.042602536228 38.3489990288876,141.045806878627 38.3488655071488,141.046203612634 38.3480682405316,141.047897349749 38.3479347187927,141.049606313885 38.3454666045017,141.051193249911 38.3464012077645,141.054306034547 38.3471336372687,141.053100589202 38.3439331097765,141.055908197595 38.3474006644434,141.05690002446 38.3480682405316,141.05760193471 38.3474655178594,141.058792104124 38.3484001211223,141.053100589202 38.350334164761,141.051605227242 38.3505325399158,141.058303828656 38.3509330725263,141.059692373225 38.3507995670905,141.060195924623 38.3530006379039,141.063705443265 38.352001181225,141.066390990942 38.3515319802917,141.064193718732 38.3554000838721,141.062591555684 38.3552665784363,141.061798087671 38.3615989650979,141.062805174163 38.3697319062655,141.070404060982 38.3713340693135,141.076400752146 38.3786659289571,141.077392579011 38.3788642878089,141.082000741909 38.3790664778706,141.08540344316 38.3814010704228,141.089202878418 38.3811988966642,141.091995243486 38.3789329561318,141.099304197385 38.3778686460369,141.099105838534 38.3763313364049,141.097503659183 38.3762664829889,141.096206656074 38.3763313364049,141.099594114001 38.3737983686978,141.100494383103 38.3748664936995,141.103195190407 38.3727989283219,141.103790283265 38.3703346126347,141.104507436839 38.3693351885618,141.105895997711 38.368465422412,141.107803337002 38.3706016398093,141.108505247252 38.3763999884247,141.112991333132 38.3754654014648,141.114791871335 38.3754654014648,141.115692140436 38.3769989124931,141.114303579564 38.376934042774,141.11309813422 38.3777999940171,141.108901981258 38.3800659182465,141.106704709049 38.3862686143791,141.11309813422 38.3832015923227,141.116699210625 38.3813324021,141.120498662186 38.379665385636,141.121795648991 38.3797340376558,141.123992921201 38.3797340376558,141.124404898532 38.3795318638971,141.12649535335 38.3800010648304,141.133300788458 38.3774681134264,141.137695316574 38.3708000149642,141.132293701966 38.3621330194473,141.133605964701 38.3605346713061,141.143798825129 38.3600654540697,141.153106692387 38.3566017143096,141.15089416055 38.3564682088738,141.149597173745 38.3566665677256,141.14790343663 38.3564682088738,141.146392815043 38.3568000894645,141.143402107426 38.3547325240869,141.140899658973 38.3549346978456,141.143798825129 38.3484001211223,141.14939879859 38.3430671585334,141.148300170637 38.3388671743623,141.144805895319 38.3402671799547,141.142593379785 38.3420677181576,141.142898556028 38.3398666310412,141.14059448273 38.3396682721893,141.138900761919 38.3393325766918,141.137405399959 38.3401336582158,141.136398313466 38.340065006196,141.134399416411 38.3419990498347,141.133697506162 38.3401336582158,141.132995612215 38.3405990605454,141.13279723706 38.3376655602278,141.133102413303 38.3365325818101,141.134002682405 38.3347320436072,141.133895865014 38.3336677661184,141.136398313466 38.3296661407991,141.13980103102 38.326332091568,141.138702386764 38.3221321073969,141.141906745466 38.3244666999491,141.143295290035 38.3231315640757,141.145996097339 38.3251342760373,141.145202645629 38.3274002165697,141.141998286927 38.328865042972,141.141098017825 38.328735352443,141.138793944528 38.3306007440619,141.141693110684 38.3307342494978,141.142898556028 38.3310661463914,141.142593379785 38.3326683094395,141.142501838324 38.3335990814925,141.145294187089 38.3334655760567,141.149795532597 38.333999630406,141.146194456191 38.3306655811749,141.151092535705 38.3250656240174,141.156402576247 38.3223342811555,141.156799326556 38.3250007706014,141.159698492713 38.3252677977761,141.161697389767 38.3278007491802,141.166900645524 38.327198026508,141.169403077674 38.3243980479293,141.170700064479 38.3239326455997,141.173599246938 38.3233985912504,141.175598143993 38.3216667213703,141.175704961384 38.3212013190408,141.177902233593 38.3204002375168,141.179199220398 38.3212013190408,141.177703858438 38.3237342867479,141.182907097892 38.3222007757197,141.178695669001 38.3246002216879,141.174804692282 38.3259353575613,141.17230224383 38.3255309937409,141.167495738383 38.3320007333513,141.168197632329 38.3363342392613,141.169097901431 38.3365325818101,141.168197632329 38.3396682721893,141.168701183727 38.3399314844572,141.168502808572 38.344398495803,141.166702270369 38.3429336530976,141.166305552666 38.3457985013954,141.16429137968 38.3457336479793,141.166503895214 38.3471336372687,141.16419983822 38.3470001155299,141.168197632329 38.3488655071488,141.169601436525 38.3481330939476,141.168502808572 38.3495330832369,141.167495738383 38.3501319910023,141.165802001268 38.3517341540503,141.165496825025 38.3509330725263,141.164505014463 38.3499336321505,141.163894661977 38.3523330781187,141.160690303275 38.3524017301385,141.161300655761 38.3489990288876,141.159194941315 38.350399018177,141.163101193963 38.3413353049564,141.162490841478 38.3407325659812,141.158996582463 38.3437995880376,141.157699579355 38.3437347346216,141.15670775249 38.3497352569956,141.154800413199 38.3481330939476,141.159103383551 38.3552665784363,141.160598761814 38.3653335469395,141.172393801593 38.3747329719606,141.174499516039 38.3755989069007,141.207397462856 38.3919982946716,141.245803825369 38.4049987797955,141.246795652234 38.4052009535541,141.248703007828 38.4058647310385,141.263290396372 38.4085311878784,141.266891472778 38.4081344538717,141.267700200419 38.4099998454906,141.267196649021 38.4125328131977,141.266601556163 38.4198684714451,141.273498532731 38.4198684714451,141.275100712082 38.4168014493886,141.275405888325 38.4186668410075,141.285705566145 38.4196014442704,141.286102300151 38.4164009167781,141.275192253543 38.4146003785753,141.274597160684 38.4121322642842,141.274398801833 38.4108657967337,141.297698981079 38.4144668568364,141.309799197101 38.4141349762457,141.314193725218 38.4140014708099,141.31590272196 38.4120674108682,141.325195313287 38.4118652208065,141.32550048953 38.4095344594641,141.32960510103 38.4098014866388,141.327697745436 38.4099349920746,141.327499386584 38.4123344380428,141.344406124357 38.4137992807482,141.358901987744 38.4137992807482,141.363998409806 38.4119987425453,141.364700320056 38.4101982043424,141.369094848172 38.4072685189317,141.369094848172 38.4017982523032,141.370300293516 38.4000015127042,141.366104124252 38.3898010387651,141.364303586049 38.3898658758781,141.370193476125 38.3847351033509,141.371795655476 38.3847351033509,141.374099728774 38.3836669946522,141.382095333296 38.3854675328551,141.382003775532 38.3841323806787,141.388198858154 38.385601054594,141.390594472913 38.3871345493191,141.394302383013 38.3907356257249,141.398101801967 38.3926658544568,141.401306160669 38.3958663982521,141.404006951671 38.4005317684497,141.409591681807 38.4039993394196,141.411392203707 38.3967323331921,141.412094113956 38.3954009959225,141.414108270638 38.3955345013584,141.416000366605 38.3919982946716,141.420394894721 38.3969345069507,141.42430114737 38.3956680230972,141.431198107635 38.3994674583548,141.433502197236 38.3965339580372,141.427902223775 38.3898658758781,141.423294060877 38.3855323699681,141.425994868181 38.3827323913894,141.428802492877 38.3818016030333,141.428695675486 38.3805999725958,141.432601928134 38.382133483624,141.434005748634 38.3832015923227,141.435501094291 38.382068630208,141.438598635602 38.3815345758587,141.436706539635 38.3768653907542,141.435302735439 38.3768653907542,141.433197020993 38.373600009846,141.435897828297 38.3731346075164,141.438003542743 38.3727989283219,141.442092894616 38.3756675752235,141.45179749588 38.376068107834,141.454101552875 38.3759994558142,141.455596914835 38.3755340534847,141.458801273537 38.3742675696311,141.457794187045 38.3725319011473,141.45660401763 38.3723983794084,141.455001821976 38.3724670314282,141.443298339961 38.370132438876,141.441802978001 38.3672676068813,141.439697263555 38.3654670686784,141.434600841492 38.3654670686784,141.43139648279 38.3646011337384,141.430206297073 38.3650016826519,141.42579650933 38.3583336004927,141.423004160565 38.3561325133763,141.417892462572 38.3554649209851,141.416397100612 38.3545990023481,141.419998177017 38.3509330725263,141.419998177017 38.3492660560623,141.41799926366 38.3473319961205,141.422195432924 38.3480682405316,141.423202503113 38.3448676967363,141.426300044424 38.3464660611805,141.430404672228 38.3478660667729,141.432006835276 38.3475990395982,141.432800303289 38.3436660826018,141.432800303289 38.3421325715736,141.434005748634 38.3420677181576,141.437591549109 38.3426017888099,141.441101084054 38.3457336479793,141.441299426603 38.3480682405316,141.443298339961 38.3509330725263,141.445297253318 38.3534011868174,141.447006217455 38.3544006434963,141.448104861711 38.3537330674081,141.448898313421 38.3498687624314,141.449600223671 38.3429985065136,141.450698851624 38.3404006853905,141.45210265582 38.3418655443989,141.454696645733 38.3464012077645,141.455291738592 38.3479347187927,141.457504286732 38.3485336265581,141.45910644978 38.3517990237694,141.462707526186 38.3514671268757,141.464599605849 38.3390655495172,141.463500977896 38.3365325818101,141.468200682255 38.334800728233,141.47250366891 38.334800728233,141.474792482581 38.3307991029138,141.47250366891 38.3285980157974,141.46870421735 38.3268661622203,141.469299310208 38.3237342867479,141.465698233803 38.322799683485,141.45910644978 38.322734830069,141.449600223671 38.3157310524124,141.45329285784 38.3152656500828,141.458297722139 38.3135986336188,141.460906987983 38.3101348938587,141.465591432715 38.3072013935411,141.468002323403 38.3064003120171,141.470703130708 38.3086013828305,141.469406127599 38.3166656556752,141.470794672168 38.3205337429526,141.472793585526 38.3187332210528,141.470504755553 38.3152656500828,141.474594107426 38.3117332419999,141.476196286777 38.3075332741318,141.479599004331 38.3059997631036,141.481094366291 38.3068008446276,141.486495964597 38.3081321655941,141.488403320191 38.3075981112448,141.490707393488 38.3087310733595,141.496795658719 38.3054656924512,141.496795658719 38.30386734431,141.494796761664 38.3009338439924,141.492599489455 38.2937354897847,141.496398924712 38.2922668484755,141.496795658719 38.2925987290662,141.505905150822 38.2971992458478,141.508300781883 38.2984008762854,141.509902944931 38.2905311636887,141.510406496329 38.2835998529586,141.511795040898 38.2764663684699,141.514190671959 38.2751999009194,141.520095837965 38.272068025447,141.521392824771 38.2726669332123,141.524200433163 38.2719345037081)",BA010,"1","1",JPN
"LINESTRING (141.592803951491 38.4227333034398,141.595703117647 38.4236679067027,141.592605592639 38.4241981461452,141.5926971341 38.4238014121385,141.592803951491 38.4227333034398)",BA010,"1","1",JPN
"LINESTRING (141.527496333326 38.4376678485054,141.530395499482 38.4392013595336,141.534393309894 38.4438667297312,141.533294681941 38.4467353929358,141.531600944826 38.4482002193382,141.530395499482 38.4525985786641,141.531204227123 38.4542007417122,141.528106685812 38.4546661440417,141.526596064224 38.45359801904,141.525497436271 38.4557342527404,141.527297974474 38.4580001769698,141.520690914521 38.4650649931356,141.515991210162 38.4651985148745,141.516296386405 38.4624671883156,141.516601562648 38.4577980032111,141.519699087656 38.4574661226204,141.517501831749 38.452667230684,141.516708380039 38.4512672413946,141.518493642311 38.4465332028741,141.520202639054 38.4427337676165,141.523605340304 38.4396667618631,141.525802612514 38.4416656426148,141.526794423076 38.440731039352,141.527496333326 38.4376678485054)",BA010,"1","1",JPN
"LINESTRING (141.500000001118 38.4785346954958,141.49940490826 38.4790687661482,141.49940490826 38.4785346954958,141.500000001118 38.4785346954958)",BA010,"1","1",JPN
"LINESTRING (139.222396842061 38.4369354190012,139.229797353724 38.4396667618631,139.240493765551 38.4477996867277,139.246795649261 38.4525337252481,139.255004888565 38.4643325799345,139.256896968228 38.4718017599207,139.259704592924 38.473266602626,139.258193971337 38.4771346899035,139.260406503173 38.4832649354125,139.265106207533 38.4887313708311,139.257095343383 38.491333006861,139.255798340275 38.4914016751839,139.250900260761 38.4862670877499,139.250701901909 38.4846000712859,139.24920653995 38.4847335767217,139.246795649261 38.4840660169365,139.244308476739 38.4818687447269,139.23890686213 38.4761352658306,139.238296509644 38.4746017548024,139.237594615698 38.470733634919,139.23489379209 38.4685325641056,139.231597891927 38.4663314769892,139.23080445652 38.463867193908,139.226699828716 38.463867193908,139.224700931662 38.4653320203103,139.225799559615 38.4619979873822,139.221801749203 38.4591331553875,139.225006107905 38.4564666822446,139.22380066256 38.4540672199733,139.224700931662 38.4514007468304,139.224197396567 38.4481315673184,139.217697154005 38.4471321106395,139.217605579938 38.4456672516311,139.218399047952 38.4413986154401,139.215103147789 38.4399337890378,139.21519468925 38.4378662236602,139.222396842061 38.4369354190012)",BA010,"1","1",JPN
"LINESTRING (139.249889881059 38.4957907091821,139.250096342512 38.4957741942222,139.250199573238 38.4956668388314,139.249997236449 38.4946179840001,139.249724698854 38.4946221086643,139.249609077832 38.4946881848068,139.249534752361 38.4948368357488,139.249435646298 38.495026782242,139.249547142656 38.4951134980087,139.249592562872 38.4952456502938,139.249803165292 38.4957205083753,139.249889881059 38.4957907091821)",BA010,"1","1",JPN
"LINESTRING (141.511703483134 38.54980087206,141.516998280351 38.5552673237816,141.513793954255 38.555931101266,141.512100217141 38.5526008669417,141.511703483134 38.54980087206)",BA010,"1","1",JPN
